id,Target
78231,Enrolled
78232,Dropped
78233,Dropped
78234,Dropped
78235,Graduate
78236,Graduate
78237,Graduate
78238,Dropped
78239,Graduate
78240,Graduate
78241,Graduate
78242,Dropped
78243,Dropped
78244,Dropped
78245,Enrolled
78246,Graduate
78247,Enrolled
78248,Enrolled
78249,Graduate
78250,Dropped
78251,Dropped
78252,Graduate
78253,Graduate
78254,Dropped
78255,Graduate
78256,Graduate
78257,Dropped
78258,Dropped
78259,Enrolled
78260,Graduate
78261,Graduate
78262,Dropped
78263,Graduate
78264,Graduate
78265,Graduate
78266,Graduate
78267,Dropped
78268,Graduate
78269,Graduate
78270,Graduate
78271,Dropped
78272,Graduate
78273,Dropped
78274,Graduate
78275,Enrolled
78276,Graduate
78277,Graduate
78278,Dropped
78279,Graduate
78280,Enrolled
78281,Dropped
78282,Dropped
78283,Graduate
78284,Dropped
78285,Graduate
78286,Dropped
78287,Enrolled
78288,Enrolled
78289,Dropped
78290,Graduate
78291,Dropped
78292,Graduate
78293,Dropped
78294,Graduate
78295,Graduate
78296,Dropped
78297,Enrolled
78298,Graduate
78299,Dropped
78300,Graduate
78301,Dropped
78302,Graduate
78303,Graduate
78304,Dropped
78305,Dropped
78306,Graduate
78307,Graduate
78308,Dropped
78309,Graduate
78310,Dropped
78311,Dropped
78312,Dropped
78313,Dropped
78314,Dropped
78315,Graduate
78316,Dropped
78317,Enrolled
78318,Enrolled
78319,Dropped
78320,Graduate
78321,Dropped
78322,Graduate
78323,Dropped
78324,Dropped
78325,Graduate
78326,Graduate
78327,Dropped
78328,Graduate
78329,Graduate
78330,Enrolled
78331,Dropped
78332,Dropped
78333,Enrolled
78334,Enrolled
78335,Dropped
78336,Enrolled
78337,Graduate
78338,Dropped
78339,Graduate
78340,Enrolled
78341,Dropped
78342,Dropped
78343,Graduate
78344,Graduate
78345,Graduate
78346,Graduate
78347,Enrolled
78348,Graduate
78349,Dropped
78350,Graduate
78351,Graduate
78352,Dropped
78353,Graduate
78354,Graduate
78355,Dropped
78356,Dropped
78357,Dropped
78358,Dropped
78359,Dropped
78360,Dropped
78361,Enrolled
78362,Graduate
78363,Enrolled
78364,Graduate
78365,Dropped
78366,Graduate
78367,Graduate
78368,Dropped
78369,Dropped
78370,Graduate
78371,Dropped
78372,Graduate
78373,Graduate
78374,Dropped
78375,Graduate
78376,Graduate
78377,Dropped
78378,Dropped
78379,Dropped
78380,Dropped
78381,Dropped
78382,Graduate
78383,Dropped
78384,Enrolled
78385,Dropped
78386,Dropped
78387,Dropped
78388,Dropped
78389,Graduate
78390,Graduate
78391,Graduate
78392,Graduate
78393,Dropped
78394,Enrolled
78395,Graduate
78396,Enrolled
78397,Dropped
78398,Graduate
78399,Dropped
78400,Dropped
78401,Dropped
78402,Graduate
78403,Dropped
78404,Dropped
78405,Graduate
78406,Graduate
78407,Dropped
78408,Graduate
78409,Graduate
78410,Dropped
78411,Dropped
78412,Graduate
78413,Dropped
78414,Graduate
78415,Graduate
78416,Graduate
78417,Graduate
78418,Enrolled
78419,Dropped
78420,Graduate
78421,Dropped
78422,Graduate
78423,Graduate
78424,Dropped
78425,Dropped
78426,Enrolled
78427,Graduate
78428,Graduate
78429,Dropped
78430,Enrolled
78431,Enrolled
78432,Dropped
78433,Graduate
78434,Dropped
78435,Dropped
78436,Graduate
78437,Graduate
78438,Dropped
78439,Dropped
78440,Graduate
78441,Dropped
78442,Dropped
78443,Dropped
78444,Dropped
78445,Graduate
78446,Graduate
78447,Graduate
78448,Graduate
78449,Graduate
78450,Graduate
78451,Graduate
78452,Graduate
78453,Dropped
78454,Graduate
78455,Dropped
78456,Dropped
78457,Dropped
78458,Graduate
78459,Graduate
78460,Enrolled
78461,Dropped
78462,Enrolled
78463,Dropped
78464,Graduate
78465,Graduate
78466,Graduate
78467,Graduate
78468,Dropped
78469,Graduate
78470,Graduate
78471,Dropped
78472,Graduate
78473,Dropped
78474,Dropped
78475,Graduate
78476,Graduate
78477,Graduate
78478,Graduate
78479,Graduate
78480,Dropped
78481,Dropped
78482,Graduate
78483,Dropped
78484,Dropped
78485,Graduate
78486,Graduate
78487,Graduate
78488,Dropped
78489,Graduate
78490,Dropped
78491,Enrolled
78492,Graduate
78493,Graduate
78494,Enrolled
78495,Dropped
78496,Graduate
78497,Graduate
78498,Enrolled
78499,Dropped
78500,Enrolled
78501,Dropped
78502,Enrolled
78503,Dropped
78504,Enrolled
78505,Enrolled
78506,Graduate
78507,Dropped
78508,Graduate
78509,Graduate
78510,Graduate
78511,Graduate
78512,Dropped
78513,Graduate
78514,Graduate
78515,Dropped
78516,Graduate
78517,Graduate
78518,Graduate
78519,Enrolled
78520,Dropped
78521,Graduate
78522,Graduate
78523,Graduate
78524,Graduate
78525,Dropped
78526,Graduate
78527,Graduate
78528,Graduate
78529,Dropped
78530,Graduate
78531,Graduate
78532,Graduate
78533,Dropped
78534,Graduate
78535,Dropped
78536,Graduate
78537,Graduate
78538,Graduate
78539,Graduate
78540,Graduate
78541,Graduate
78542,Graduate
78543,Dropped
78544,Dropped
78545,Dropped
78546,Graduate
78547,Graduate
78548,Graduate
78549,Graduate
78550,Dropped
78551,Graduate
78552,Graduate
78553,Graduate
78554,Graduate
78555,Dropped
78556,Enrolled
78557,Enrolled
78558,Enrolled
78559,Graduate
78560,Dropped
78561,Dropped
78562,Dropped
78563,Dropped
78564,Dropped
78565,Graduate
78566,Graduate
78567,Enrolled
78568,Graduate
78569,Dropped
78570,Graduate
78571,Dropped
78572,Dropped
78573,Graduate
78574,Graduate
78575,Graduate
78576,Graduate
78577,Graduate
78578,Enrolled
78579,Dropped
78580,Graduate
78581,Enrolled
78582,Dropped
78583,Graduate
78584,Graduate
78585,Enrolled
78586,Graduate
78587,Dropped
78588,Graduate
78589,Enrolled
78590,Graduate
78591,Dropped
78592,Graduate
78593,Enrolled
78594,Graduate
78595,Graduate
78596,Graduate
78597,Enrolled
78598,Graduate
78599,Dropped
78600,Dropped
78601,Graduate
78602,Dropped
78603,Dropped
78604,Graduate
78605,Enrolled
78606,Enrolled
78607,Graduate
78608,Enrolled
78609,Graduate
78610,Graduate
78611,Enrolled
78612,Graduate
78613,Graduate
78614,Graduate
78615,Graduate
78616,Graduate
78617,Enrolled
78618,Dropped
78619,Enrolled
78620,Enrolled
78621,Dropped
78622,Graduate
78623,Graduate
78624,Dropped
78625,Graduate
78626,Dropped
78627,Graduate
78628,Enrolled
78629,Graduate
78630,Graduate
78631,Graduate
78632,Graduate
78633,Dropped
78634,Graduate
78635,Dropped
78636,Graduate
78637,Enrolled
78638,Dropped
78639,Dropped
78640,Graduate
78641,Graduate
78642,Dropped
78643,Graduate
78644,Graduate
78645,Graduate
78646,Dropped
78647,Enrolled
78648,Graduate
78649,Graduate
78650,Graduate
78651,Graduate
78652,Graduate
78653,Dropped
78654,Enrolled
78655,Graduate
78656,Graduate
78657,Dropped
78658,Graduate
78659,Dropped
78660,Dropped
78661,Enrolled
78662,Dropped
78663,Enrolled
78664,Enrolled
78665,Graduate
78666,Graduate
78667,Graduate
78668,Dropped
78669,Dropped
78670,Graduate
78671,Enrolled
78672,Dropped
78673,Graduate
78674,Enrolled
78675,Dropped
78676,Enrolled
78677,Dropped
78678,Enrolled
78679,Graduate
78680,Dropped
78681,Graduate
78682,Graduate
78683,Graduate
78684,Enrolled
78685,Dropped
78686,Enrolled
78687,Graduate
78688,Enrolled
78689,Graduate
78690,Graduate
78691,Enrolled
78692,Dropped
78693,Graduate
78694,Graduate
78695,Graduate
78696,Graduate
78697,Graduate
78698,Dropped
78699,Graduate
78700,Graduate
78701,Graduate
78702,Dropped
78703,Dropped
78704,Graduate
78705,Graduate
78706,Graduate
78707,Enrolled
78708,Dropped
78709,Dropped
78710,Dropped
78711,Graduate
78712,Graduate
78713,Graduate
78714,Dropped
78715,Dropped
78716,Graduate
78717,Graduate
78718,Dropped
78719,Dropped
78720,Graduate
78721,Dropped
78722,Dropped
78723,Graduate
78724,Enrolled
78725,Graduate
78726,Graduate
78727,Dropped
78728,Dropped
78729,Graduate
78730,Graduate
78731,Graduate
78732,Dropped
78733,Graduate
78734,Graduate
78735,Dropped
78736,Graduate
78737,Enrolled
78738,Dropped
78739,Graduate
78740,Dropped
78741,Enrolled
78742,Enrolled
78743,Graduate
78744,Graduate
78745,Dropped
78746,Enrolled
78747,Graduate
78748,Dropped
78749,Graduate
78750,Graduate
78751,Dropped
78752,Dropped
78753,Graduate
78754,Graduate
78755,Graduate
78756,Graduate
78757,Dropped
78758,Dropped
78759,Graduate
78760,Dropped
78761,Dropped
78762,Dropped
78763,Enrolled
78764,Dropped
78765,Dropped
78766,Dropped
78767,Graduate
78768,Dropped
78769,Graduate
78770,Graduate
78771,Dropped
78772,Enrolled
78773,Enrolled
78774,Enrolled
78775,Enrolled
78776,Graduate
78777,Enrolled
78778,Graduate
78779,Graduate
78780,Graduate
78781,Dropped
78782,Graduate
78783,Enrolled
78784,Graduate
78785,Graduate
78786,Enrolled
78787,Graduate
78788,Dropped
78789,Graduate
78790,Graduate
78791,Dropped
78792,Graduate
78793,Dropped
78794,Graduate
78795,Graduate
78796,Graduate
78797,Dropped
78798,Dropped
78799,Graduate
78800,Graduate
78801,Dropped
78802,Enrolled
78803,Enrolled
78804,Graduate
78805,Dropped
78806,Dropped
78807,Dropped
78808,Graduate
78809,Enrolled
78810,Enrolled
78811,Graduate
78812,Enrolled
78813,Graduate
78814,Graduate
78815,Graduate
78816,Enrolled
78817,Enrolled
78818,Dropped
78819,Dropped
78820,Dropped
78821,Dropped
78822,Graduate
78823,Graduate
78824,Dropped
78825,Enrolled
78826,Enrolled
78827,Graduate
78828,Enrolled
78829,Dropped
78830,Graduate
78831,Enrolled
78832,Graduate
78833,Enrolled
78834,Enrolled
78835,Dropped
78836,Graduate
78837,Dropped
78838,Graduate
78839,Enrolled
78840,Enrolled
78841,Graduate
78842,Enrolled
78843,Graduate
78844,Dropped
78845,Dropped
78846,Enrolled
78847,Dropped
78848,Enrolled
78849,Graduate
78850,Enrolled
78851,Dropped
78852,Dropped
78853,Graduate
78854,Graduate
78855,Graduate
78856,Graduate
78857,Graduate
78858,Dropped
78859,Graduate
78860,Dropped
78861,Dropped
78862,Graduate
78863,Graduate
78864,Graduate
78865,Enrolled
78866,Graduate
78867,Graduate
78868,Graduate
78869,Enrolled
78870,Dropped
78871,Dropped
78872,Graduate
78873,Dropped
78874,Graduate
78875,Dropped
78876,Dropped
78877,Graduate
78878,Enrolled
78879,Dropped
78880,Graduate
78881,Enrolled
78882,Enrolled
78883,Enrolled
78884,Dropped
78885,Graduate
78886,Enrolled
78887,Graduate
78888,Graduate
78889,Dropped
78890,Graduate
78891,Graduate
78892,Dropped
78893,Dropped
78894,Graduate
78895,Dropped
78896,Enrolled
78897,Graduate
78898,Graduate
78899,Graduate
78900,Dropped
78901,Dropped
78902,Graduate
78903,Graduate
78904,Enrolled
78905,Dropped
78906,Enrolled
78907,Dropped
78908,Dropped
78909,Graduate
78910,Dropped
78911,Graduate
78912,Graduate
78913,Dropped
78914,Dropped
78915,Graduate
78916,Graduate
78917,Graduate
78918,Graduate
78919,Graduate
78920,Dropped
78921,Dropped
78922,Enrolled
78923,Dropped
78924,Graduate
78925,Graduate
78926,Graduate
78927,Graduate
78928,Dropped
78929,Dropped
78930,Graduate
78931,Graduate
78932,Dropped
78933,Dropped
78934,Dropped
78935,Enrolled
78936,Dropped
78937,Enrolled
78938,Graduate
78939,Enrolled
78940,Graduate
78941,Dropped
78942,Graduate
78943,Graduate
78944,Enrolled
78945,Graduate
78946,Graduate
78947,Dropped
78948,Enrolled
78949,Graduate
78950,Graduate
78951,Graduate
78952,Graduate
78953,Graduate
78954,Dropped
78955,Dropped
78956,Dropped
78957,Dropped
78958,Enrolled
78959,Graduate
78960,Dropped
78961,Dropped
78962,Enrolled
78963,Graduate
78964,Graduate
78965,Graduate
78966,Graduate
78967,Graduate
78968,Dropped
78969,Enrolled
78970,Enrolled
78971,Graduate
78972,Graduate
78973,Dropped
78974,Graduate
78975,Graduate
78976,Dropped
78977,Graduate
78978,Dropped
78979,Dropped
78980,Graduate
78981,Graduate
78982,Dropped
78983,Graduate
78984,Dropped
78985,Dropped
78986,Enrolled
78987,Graduate
78988,Dropped
78989,Graduate
78990,Graduate
78991,Dropped
78992,Enrolled
78993,Enrolled
78994,Dropped
78995,Graduate
78996,Graduate
78997,Graduate
78998,Dropped
78999,Graduate
79000,Graduate
79001,Enrolled
79002,Graduate
79003,Graduate
79004,Dropped
79005,Enrolled
79006,Graduate
79007,Enrolled
79008,Graduate
79009,Dropped
79010,Dropped
79011,Graduate
79012,Dropped
79013,Graduate
79014,Graduate
79015,Graduate
79016,Dropped
79017,Graduate
79018,Graduate
79019,Graduate
79020,Graduate
79021,Dropped
79022,Graduate
79023,Enrolled
79024,Graduate
79025,Graduate
79026,Graduate
79027,Dropped
79028,Graduate
79029,Dropped
79030,Dropped
79031,Graduate
79032,Graduate
79033,Dropped
79034,Dropped
79035,Dropped
79036,Graduate
79037,Graduate
79038,Dropped
79039,Dropped
79040,Dropped
79041,Dropped
79042,Graduate
79043,Graduate
79044,Graduate
79045,Dropped
79046,Graduate
79047,Graduate
79048,Dropped
79049,Dropped
79050,Graduate
79051,Dropped
79052,Graduate
79053,Dropped
79054,Dropped
79055,Graduate
79056,Graduate
79057,Graduate
79058,Dropped
79059,Graduate
79060,Enrolled
79061,Graduate
79062,Enrolled
79063,Graduate
79064,Enrolled
79065,Dropped
79066,Graduate
79067,Dropped
79068,Graduate
79069,Dropped
79070,Graduate
79071,Enrolled
79072,Dropped
79073,Graduate
79074,Graduate
79075,Enrolled
79076,Graduate
79077,Graduate
79078,Dropped
79079,Graduate
79080,Graduate
79081,Graduate
79082,Graduate
79083,Graduate
79084,Graduate
79085,Dropped
79086,Dropped
79087,Dropped
79088,Graduate
79089,Dropped
79090,Graduate
79091,Graduate
79092,Dropped
79093,Enrolled
79094,Dropped
79095,Graduate
79096,Graduate
79097,Enrolled
79098,Graduate
79099,Graduate
79100,Enrolled
79101,Enrolled
79102,Graduate
79103,Graduate
79104,Graduate
79105,Enrolled
79106,Graduate
79107,Graduate
79108,Dropped
79109,Graduate
79110,Dropped
79111,Enrolled
79112,Graduate
79113,Dropped
79114,Dropped
79115,Graduate
79116,Graduate
79117,Graduate
79118,Graduate
79119,Graduate
79120,Dropped
79121,Dropped
79122,Dropped
79123,Enrolled
79124,Dropped
79125,Dropped
79126,Dropped
79127,Dropped
79128,Dropped
79129,Enrolled
79130,Graduate
79131,Dropped
79132,Enrolled
79133,Graduate
79134,Graduate
79135,Dropped
79136,Graduate
79137,Dropped
79138,Graduate
79139,Dropped
79140,Graduate
79141,Dropped
79142,Dropped
79143,Graduate
79144,Dropped
79145,Graduate
79146,Graduate
79147,Graduate
79148,Graduate
79149,Dropped
79150,Graduate
79151,Graduate
79152,Graduate
79153,Graduate
79154,Graduate
79155,Graduate
79156,Dropped
79157,Dropped
79158,Graduate
79159,Dropped
79160,Dropped
79161,Enrolled
79162,Graduate
79163,Enrolled
79164,Dropped
79165,Enrolled
79166,Dropped
79167,Dropped
79168,Dropped
79169,Enrolled
79170,Graduate
79171,Graduate
79172,Graduate
79173,Dropped
79174,Enrolled
79175,Enrolled
79176,Enrolled
79177,Enrolled
79178,Dropped
79179,Enrolled
79180,Graduate
79181,Dropped
79182,Enrolled
79183,Graduate
79184,Dropped
79185,Dropped
79186,Graduate
79187,Graduate
79188,Dropped
79189,Graduate
79190,Graduate
79191,Enrolled
79192,Dropped
79193,Graduate
79194,Dropped
79195,Graduate
79196,Graduate
79197,Graduate
79198,Graduate
79199,Enrolled
79200,Graduate
79201,Dropped
79202,Dropped
79203,Graduate
79204,Dropped
79205,Enrolled
79206,Enrolled
79207,Graduate
79208,Graduate
79209,Graduate
79210,Graduate
79211,Graduate
79212,Dropped
79213,Enrolled
79214,Graduate
79215,Graduate
79216,Dropped
79217,Graduate
79218,Dropped
79219,Dropped
79220,Graduate
79221,Graduate
79222,Graduate
79223,Dropped
79224,Graduate
79225,Dropped
79226,Dropped
79227,Graduate
79228,Graduate
79229,Dropped
79230,Dropped
79231,Graduate
79232,Graduate
79233,Graduate
79234,Dropped
79235,Dropped
79236,Dropped
79237,Graduate
79238,Graduate
79239,Dropped
79240,Graduate
79241,Graduate
79242,Graduate
79243,Dropped
79244,Graduate
79245,Dropped
79246,Graduate
79247,Graduate
79248,Dropped
79249,Graduate
79250,Dropped
79251,Graduate
79252,Dropped
79253,Enrolled
79254,Dropped
79255,Graduate
79256,Graduate
79257,Graduate
79258,Graduate
79259,Graduate
79260,Graduate
79261,Graduate
79262,Graduate
79263,Dropped
79264,Dropped
79265,Graduate
79266,Dropped
79267,Enrolled
79268,Graduate
79269,Graduate
79270,Dropped
79271,Dropped
79272,Graduate
79273,Dropped
79274,Graduate
79275,Dropped
79276,Graduate
79277,Graduate
79278,Enrolled
79279,Dropped
79280,Graduate
79281,Dropped
79282,Dropped
79283,Graduate
79284,Dropped
79285,Graduate
79286,Dropped
79287,Graduate
79288,Graduate
79289,Graduate
79290,Dropped
79291,Graduate
79292,Dropped
79293,Enrolled
79294,Dropped
79295,Graduate
79296,Graduate
79297,Enrolled
79298,Enrolled
79299,Graduate
79300,Dropped
79301,Graduate
79302,Dropped
79303,Dropped
79304,Dropped
79305,Dropped
79306,Enrolled
79307,Graduate
79308,Dropped
79309,Enrolled
79310,Graduate
79311,Graduate
79312,Graduate
79313,Dropped
79314,Graduate
79315,Dropped
79316,Dropped
79317,Graduate
79318,Graduate
79319,Enrolled
79320,Dropped
79321,Enrolled
79322,Enrolled
79323,Enrolled
79324,Graduate
79325,Graduate
79326,Enrolled
79327,Graduate
79328,Dropped
79329,Graduate
79330,Enrolled
79331,Enrolled
79332,Graduate
79333,Graduate
79334,Graduate
79335,Graduate
79336,Dropped
79337,Dropped
79338,Graduate
79339,Dropped
79340,Graduate
79341,Graduate
79342,Graduate
79343,Graduate
79344,Graduate
79345,Graduate
79346,Graduate
79347,Graduate
79348,Dropped
79349,Dropped
79350,Dropped
79351,Dropped
79352,Graduate
79353,Graduate
79354,Graduate
79355,Graduate
79356,Enrolled
79357,Dropped
79358,Graduate
79359,Dropped
79360,Graduate
79361,Enrolled
79362,Graduate
79363,Dropped
79364,Dropped
79365,Dropped
79366,Enrolled
79367,Dropped
79368,Enrolled
79369,Dropped
79370,Graduate
79371,Dropped
79372,Enrolled
79373,Graduate
79374,Enrolled
79375,Graduate
79376,Graduate
79377,Graduate
79378,Graduate
79379,Dropped
79380,Enrolled
79381,Graduate
79382,Graduate
79383,Graduate
79384,Graduate
79385,Enrolled
79386,Graduate
79387,Enrolled
79388,Dropped
79389,Graduate
79390,Enrolled
79391,Graduate
79392,Graduate
79393,Dropped
79394,Dropped
79395,Enrolled
79396,Dropped
79397,Dropped
79398,Dropped
79399,Graduate
79400,Graduate
79401,Enrolled
79402,Graduate
79403,Graduate
79404,Enrolled
79405,Graduate
79406,Dropped
79407,Dropped
79408,Graduate
79409,Enrolled
79410,Graduate
79411,Dropped
79412,Graduate
79413,Dropped
79414,Graduate
79415,Graduate
79416,Graduate
79417,Graduate
79418,Graduate
79419,Dropped
79420,Graduate
79421,Enrolled
79422,Graduate
79423,Dropped
79424,Graduate
79425,Graduate
79426,Dropped
79427,Graduate
79428,Dropped
79429,Enrolled
79430,Graduate
79431,Graduate
79432,Graduate
79433,Graduate
79434,Graduate
79435,Graduate
79436,Dropped
79437,Dropped
79438,Dropped
79439,Graduate
79440,Dropped
79441,Dropped
79442,Graduate
79443,Graduate
79444,Graduate
79445,Graduate
79446,Graduate
79447,Dropped
79448,Graduate
79449,Graduate
79450,Graduate
79451,Graduate
79452,Graduate
79453,Graduate
79454,Dropped
79455,Graduate
79456,Graduate
79457,Enrolled
79458,Graduate
79459,Dropped
79460,Dropped
79461,Dropped
79462,Graduate
79463,Enrolled
79464,Enrolled
79465,Dropped
79466,Graduate
79467,Dropped
79468,Enrolled
79469,Graduate
79470,Graduate
79471,Graduate
79472,Graduate
79473,Dropped
79474,Dropped
79475,Dropped
79476,Dropped
79477,Graduate
79478,Graduate
79479,Graduate
79480,Graduate
79481,Enrolled
79482,Graduate
79483,Enrolled
79484,Graduate
79485,Graduate
79486,Graduate
79487,Dropped
79488,Dropped
79489,Graduate
79490,Graduate
79491,Dropped
79492,Graduate
79493,Dropped
79494,Dropped
79495,Dropped
79496,Graduate
79497,Dropped
79498,Dropped
79499,Dropped
79500,Dropped
79501,Dropped
79502,Dropped
79503,Graduate
79504,Dropped
79505,Graduate
79506,Dropped
79507,Dropped
79508,Graduate
79509,Graduate
79510,Graduate
79511,Graduate
79512,Dropped
79513,Dropped
79514,Graduate
79515,Graduate
79516,Graduate
79517,Dropped
79518,Dropped
79519,Graduate
79520,Graduate
79521,Dropped
79522,Graduate
79523,Graduate
79524,Dropped
79525,Enrolled
79526,Dropped
79527,Graduate
79528,Dropped
79529,Graduate
79530,Graduate
79531,Graduate
79532,Dropped
79533,Graduate
79534,Dropped
79535,Dropped
79536,Graduate
79537,Graduate
79538,Dropped
79539,Enrolled
79540,Graduate
79541,Dropped
79542,Graduate
79543,Graduate
79544,Dropped
79545,Graduate
79546,Graduate
79547,Dropped
79548,Graduate
79549,Enrolled
79550,Graduate
79551,Graduate
79552,Dropped
79553,Dropped
79554,Dropped
79555,Enrolled
79556,Graduate
79557,Dropped
79558,Graduate
79559,Enrolled
79560,Dropped
79561,Graduate
79562,Enrolled
79563,Graduate
79564,Dropped
79565,Dropped
79566,Graduate
79567,Dropped
79568,Graduate
79569,Dropped
79570,Graduate
79571,Graduate
79572,Dropped
79573,Dropped
79574,Dropped
79575,Graduate
79576,Enrolled
79577,Enrolled
79578,Graduate
79579,Graduate
79580,Enrolled
79581,Graduate
79582,Graduate
79583,Enrolled
79584,Graduate
79585,Enrolled
79586,Dropped
79587,Dropped
79588,Graduate
79589,Enrolled
79590,Dropped
79591,Graduate
79592,Graduate
